Date,Hour,Appliance,Weather,Season,Is_Weekend,Num_Occupants,Power_Usage_kWh
2026-09-07,21,Lights,Rainy,Autumn,False,3,1.73
2026-09-07,21,Oven,Rainy,Autumn,False,3,1.03
2026-09-07,22,HVAC,Cloudy,Autumn,False,4,1.81
2026-09-07,22,Washing Machine,Cloudy,Autumn,False,4,0.65
2026-09-07,22,Refrigerator,Cloudy,Autumn,False,4,1.79
2026-09-07,22,Lights,Cloudy,Autumn,False,4,1.16
2026-09-07,22,Oven,Cloudy,Autumn,False,4,0.53
2026-09-07,23,HVAC,Rainy,Autumn,False,3,1.66
2026-09-07,23,Washing Machine,Rainy,Autumn,False,3,1.06
2026-09-07,23,Refrigerator,Rainy,Autumn,False,3,1.84
2026-09-07,23,Lights,Rainy,Autumn,False,3,1.34
2026-09-07,23,Oven,Rainy,Autumn,False,3,0.71
2026-09-08,0,HVAC,Cloudy,Autumn,False,3,2.12
2026-09-08,0,Washing Machine,Cloudy,Autumn,False,3,0.41
2026-09-08,0,Refrigerator,Cloudy,Autumn,False,3,2.92
2026-09-08,0,Lights,Cloudy,Autumn,False,3,0.77
2026-09-08,0,Oven,Cloudy,Autumn,False,3,0.7
2026-09-08,1,HVAC,Sunny,Autumn,False,3,1.05
2026-09-08,1,Washing Machine,Sunny,Autumn,False,3,0.49
2026-09-08,1,Refrigerator,Sunny,Autumn,False,3,1.76
2026-09-08,1,Lights,Sunny,Autumn,False,3,0.73
2026-09-08,1,Oven,Sunny,Autumn,False,3,0.44
2026-09-08,2,HVAC,Cloudy,Autumn,False,1,1.13
2026-09-08,2,Washing Machine,Cloudy,Autumn,False,1,0.37
2026-09-08,2,Refrigerator,Cloudy,Autumn,False,1,1.5
2026-09-08,2,Lights,Cloudy,Autumn,False,1,0.52
2026-09-08,2,Oven,Cloudy,Autumn,False,1,0.34
2026-09-08,3,HVAC,Rainy,Autumn,False,5,2.55
2026-09-08,3,Washing Machine,Rainy,Autumn,False,5,1.4
2026-09-08,3,Refrigerator,Rainy,Autumn,False,5,2.1
2026-09-08,3,Lights,Rainy,Autumn,False,5,1.61
2026-09-08,3,Oven,Rainy,Autumn,False,5,1.4
2026-09-08,4,HVAC,Rainy,Autumn,False,4,2.06
2026-09-08,4,Washing Machine,Rainy,Autumn,False,4,0.91
2026-09-08,4,Refrigerator,Rainy,Autumn,False,4,2.04
2026-09-08,4,Lights,Rainy,Autumn,False,4,1.3
2026-09-08,4,Oven,Rainy,Autumn,False,4,0.72
2026-09-08,5,HVAC,Cloudy,Autumn,False,4,2.28
2026-09-08,5,Washing Machine,Cloudy,Autumn,False,4,0.72
2026-09-08,5,Refrigerator,Cloudy,Autumn,False,4,2.01
2026-09-08,5,Lights,Cloudy,Autumn,False,4,0.91
2026-09-08,5,Oven,Cloudy,Autumn,False,4,0.42
2026-09-08,6,HVAC,Rainy,Autumn,False,3,2.36
2026-09-08,6,Washing Machine,Rainy,Autumn,False,3,0.9
2026-09-08,6,Refrigerator,Rainy,Autumn,False,3,2.1
2026-09-08,6,Lights,Rainy,Autumn,False,3,0.84
2026-09-08,6,Oven,Rainy,Autumn,False,3,0.93
2026-09-08,7,HVAC,Cloudy,Autumn,False,1,1.57
2026-09-08,7,Washing Machine,Cloudy,Autumn,False,1,0.95
2026-09-08,7,Refrigerator,Cloudy,Autumn,False,1,1.32
2026-09-08,7,Lights,Cloudy,Autumn,False,1,0.62
2026-09-08,7,Oven,Cloudy,Autumn,False,1,0.29
2026-09-08,8,HVAC,Rainy,Autumn,False,1,1.36
2026-09-08,8,Washing Machine,Rainy,Autumn,False,1,0.62
2026-09-08,8,Refrigerator,Rainy,Autumn,False,1,1.6
2026-09-08,8,Lights,Rainy,Autumn,False,1,0.86
2026-09-08,8,Oven,Rainy,Autumn,False,1,0.65
2026-09-08,9,HVAC,Rainy,Autumn,False,5,1.99
2026-09-08,9,Washing Machine,Rainy,Autumn,False,5,1.3
2026-09-08,9,Refrigerator,Rainy,Autumn,False,5,1.95
2026-09-08,9,Lights,Rainy,Autumn,False,5,1.0
2026-09-08,9,Oven,Rainy,Autumn,False,5,1.45
2026-09-08,10,HVAC,Sunny,Autumn,False,5,1.6
2026-09-08,10,Washing Machine,Sunny,Autumn,False,5,0.6
2026-09-08,10,Refrigerator,Sunny,Autumn,False,5,2.13
2026-09-08,10,Lights,Sunny,Autumn,False,5,1.27
2026-09-08,10,Oven,Sunny,Autumn,False,5,0.85
2026-09-08,11,HVAC,Cloudy,Autumn,False,2,1.84
2026-09-08,11,Washing Machine,Cloudy,Autumn,False,2,0.59
2026-09-08,11,Refrigerator,Cloudy,Autumn,False,2,1.41
2026-09-08,11,Lights,Cloudy,Autumn,False,2,0.67
2026-09-08,11,Oven,Cloudy,Autumn,False,2,0.5
2026-09-08,12,HVAC,Rainy,Autumn,False,5,1.92
2026-09-08,12,Washing Machine,Rainy,Autumn,False,5,0.96
2026-09-08,12,Refrigerator,Rainy,Autumn,False,5,1.92
2026-09-08,12,Lights,Rainy,Autumn,False,5,1.67
2026-09-08,12,Oven,Rainy,Autumn,False,5,2.16
2026-09-08,13,HVAC,Rainy,Autumn,False,4,2.24
2026-09-08,13,Washing Machine,Rainy,Autumn,False,4,1.29
2026-09-08,13,Refrigerator,Rainy,Autumn,False,4,2.29
2026-09-08,13,Lights,Rainy,Autumn,False,4,1.13
2026-09-08,13,Oven,Rainy,Autumn,False,4,0.93
2026-09-08,14,HVAC,Sunny,Autumn,False,4,2.08
2026-09-08,14,Washing Machine,Sunny,Autumn,False,4,0.62
2026-09-08,14,Refrigerator,Sunny,Autumn,False,4,1.51
2026-09-08,14,Lights,Sunny,Autumn,False,4,0.69
2026-09-08,14,Oven,Sunny,Autumn,False,4,0.93
2026-09-08,15,HVAC,Cloudy,Autumn,False,2,1.5
2026-09-08,15,Washing Machine,Cloudy,Autumn,False,2,0.47
2026-09-08,15,Refrigerator,Cloudy,Autumn,False,2,1.45
2026-09-08,15,Lights,Cloudy,Autumn,False,2,0.47
2026-09-08,15,Oven,Cloudy,Autumn,False,2,0.42
2026-09-08,16,HVAC,Rainy,Autumn,False,3,1.57
2026-09-08,16,Washing Machine,Rainy,Autumn,False,3,0.88
2026-09-08,16,Refrigerator,Rainy,Autumn,False,3,1.93
2026-09-08,16,Lights,Rainy,Autumn,False,3,1.16
2026-09-08,16,Oven,Rainy,Autumn,False,3,0.85
2026-09-08,17,HVAC,Sunny,Autumn,False,5,2.12
2026-09-08,17,Washing Machine,Sunny,Autumn,False,5,0.67
2026-09-08,17,Refrigerator,Sunny,Autumn,False,5,1.5
2026-09-08,17,Lights,Sunny,Autumn,False,5,1.02
2026-09-08,17,Oven,Sunny,Autumn,False,5,0.65
2026-09-08,18,HVAC,Rainy,Autumn,False,5,2.19
2026-09-08,18,Washing Machine,Rainy,Autumn,False,5,0.87
2026-09-08,18,Refrigerator,Rainy,Autumn,False,5,2.26
2026-09-08,18,Lights,Rainy,Autumn,False,5,2.02
2026-09-08,18,Oven,Rainy,Autumn,False,5,1.53
2026-09-08,19,HVAC,Cloudy,Autumn,False,5,1.25
2026-09-08,19,Washing Machine,Cloudy,Autumn,False,5,1.6
2026-09-08,19,Refrigerator,Cloudy,Autumn,False,5,1.45
2026-09-08,19,Lights,Cloudy,Autumn,False,5,1.59
2026-09-08,19,Oven,Cloudy,Autumn,False,5,0.77
2026-09-08,20,HVAC,Cloudy,Autumn,False,3,0.96
2026-09-08,20,Washing Machine,Cloudy,Autumn,False,3,0.44
2026-09-08,20,Refrigerator,Cloudy,Autumn,False,3,1.48
2026-09-08,20,Lights,Cloudy,Autumn,False,3,2.66
2026-09-08,20,Oven,Cloudy,Autumn,False,3,0.61
2026-09-08,21,HVAC,Rainy,Autumn,False,2,1.35
2026-09-08,21,Washing Machine,Rainy,Autumn,False,2,0.87
2026-09-08,21,Refrigerator,Rainy,Autumn,False,2,1.83
2026-09-08,21,Lights,Rainy,Autumn,False,2,1.32
2026-09-08,21,Oven,Rainy,Autumn,False,2,0.74
2026-09-08,22,HVAC,Sunny,Autumn,False,4,1.03
2026-09-08,22,Washing Machine,Sunny,Autumn,False,4,0.99
2026-09-08,22,Refrigerator,Sunny,Autumn,False,4,1.98
2026-09-08,22,Lights,Sunny,Autumn,False,4,1.53
2026-09-08,22,Oven,Sunny,Autumn,False,4,0.68
2026-09-08,23,HVAC,Cloudy,Autumn,False,2,1.63
2026-09-08,23,Washing Machine,Cloudy,Autumn,False,2,0.42
2026-09-08,23,Refrigerator,Cloudy,Autumn,False,2,1.16
2026-09-08,23,Lights,Cloudy,Autumn,False,2,0.94
2026-09-08,23,Oven,Cloudy,Autumn,False,2,0.54
2026-09-09,0,HVAC,Sunny,Autumn,False,4,1.12
2026-09-09,0,Washing Machine,Sunny,Autumn,False,4,0.71
2026-09-09,0,Refrigerator,Sunny,Autumn,False,4,1.76
2026-09-09,0,Lights,Sunny,Autumn,False,4,1.04
2026-09-09,0,Oven,Sunny,Autumn,False,4,0.86
2026-09-09,1,HVAC,Sunny,Autumn,False,3,1.83
2026-09-09,1,Washing Machine,Sunny,Autumn,False,3,0.47
2026-09-09,1,Refrigerator,Sunny,Autumn,False,3,1.19
2026-09-09,1,Lights,Sunny,Autumn,False,3,0.83
2026-09-09,1,Oven,Sunny,Autumn,False,3,0.72
2026-09-09,2,HVAC,Rainy,Autumn,False,1,1.99
2026-09-09,2,Washing Machine,Rainy,Autumn,False,1,0.58
2026-09-09,2,Refrigerator,Rainy,Autumn,False,1,1.77
2026-09-09,2,Lights,Rainy,Autumn,False,1,0.82
2026-09-09,2,Oven,Rainy,Autumn,False,1,0.66
2026-09-09,3,HVAC,Cloudy,Autumn,False,3,2.1
2026-09-09,3,Washing Machine,Cloudy,Autumn,False,3,0.48
2026-09-09,3,Refrigerator,Cloudy,Autumn,False,3,1.87
2026-09-09,3,Lights,Cloudy,Autumn,False,3,0.56
2026-09-09,3,Oven,Cloudy,Autumn,False,3,0.69
2026-09-09,4,HVAC,Rainy,Autumn,False,2,1.28
2026-09-09,4,Washing Machine,Rainy,Autumn,False,2,0.83
2026-09-09,4,Refrigerator,Rainy,Autumn,False,2,2.02
2026-09-09,4,Lights,Rainy,Autumn,False,2,0.84
2026-09-09,4,Oven,Rainy,Autumn,False,2,0.65
2026-09-09,5,HVAC,Rainy,Autumn,False,1,1.84
2026-09-09,5,Washing Machine,Rainy,Autumn,False,1,0.62
2026-09-09,5,Refrigerator,Rainy,Autumn,False,1,1.62
2026-09-09,5,Lights,Rainy,Autumn,False,1,0.87
2026-09-09,5,Oven,Rainy,Autumn,False,1,0.7
2026-09-09,6,HVAC,Sunny,Autumn,False,3,2.06
2026-09-09,6,Washing Machine,Sunny,Autumn,False,3,0.41
2026-09-09,6,Refrigerator,Sunny,Autumn,False,3,1.63
2026-09-09,6,Lights,Sunny,Autumn,False,3,0.75
2026-09-09,6,Oven,Sunny,Autumn,False,3,0.4
2026-09-09,7,HVAC,Cloudy,Autumn,False,1,1.18
2026-09-09,7,Washing Machine,Cloudy,Autumn,False,1,0.94
2026-09-09,7,Refrigerator,Cloudy,Autumn,False,1,1.14
2026-09-09,7,Lights,Cloudy,Autumn,False,1,0.5
2026-09-09,7,Oven,Cloudy,Autumn,False,1,0.39
2026-09-09,8,HVAC,Sunny,Autumn,False,4,1.26
2026-09-09,8,Washing Machine,Sunny,Autumn,False,4,0.44
2026-09-09,8,Refrigerator,Sunny,Autumn,False,4,1.92
2026-09-09,8,Lights,Sunny,Autumn,False,4,1.11
2026-09-09,8,Oven,Sunny,Autumn,False,4,0.73
2026-09-09,9,HVAC,Cloudy,Autumn,False,4,1.65
2026-09-09,9,Washing Machine,Cloudy,Autumn,False,4,0.87
2026-09-09,9,Refrigerator,Cloudy,Autumn,False,4,1.59
2026-09-09,9,Lights,Cloudy,Autumn,False,4,0.98
2026-09-09,9,Oven,Cloudy,Autumn,False,4,0.99
2026-09-09,10,HVAC,Rainy,Autumn,False,3,1.44
2026-09-09,10,Washing Machine,Rainy,Autumn,False,3,0.87
2026-09-09,10,Refrigerator,Rainy,Autumn,False,3,1.71
2026-09-09,10,Lights,Rainy,Autumn,False,3,1.09
2026-09-09,10,Oven,Rainy,Autumn,False,3,0.77
2026-09-09,11,HVAC,Rainy,Autumn,False,2,2.09
2026-09-09,11,Washing Machine,Rainy,Autumn,False,2,0.73
2026-09-09,11,Refrigerator,Rainy,Autumn,False,2,1.6
2026-09-09,11,Lights,Rainy,Autumn,False,2,1.05
2026-09-09,11,Oven,Rainy,Autumn,False,2,0.82
2026-09-09,12,HVAC,Rainy,Autumn,False,2,2.03
2026-09-09,12,Washing Machine,Rainy,Autumn,False,2,0.67
2026-09-09,12,Refrigerator,Rainy,Autumn,False,2,1.93
2026-09-09,12,Lights,Rainy,Autumn,False,2,0.94
2026-09-09,12,Oven,Rainy,Autumn,False,2,1.38
2026-09-09,13,HVAC,Sunny,Autumn,False,1,1.86
2026-09-09,13,Washing Machine,Sunny,Autumn,False,1,0.28
2026-09-09,13,Refrigerator,Sunny,Autumn,False,1,1.37
2026-09-09,13,Lights,Sunny,Autumn,False,1,0.42
2026-09-09,13,Oven,Sunny,Autumn,False,1,0.31
2026-09-09,14,HVAC,Cloudy,Autumn,False,4,1.6
2026-09-09,14,Washing Machine,Cloudy,Autumn,False,4,0.57
2026-09-09,14,Refrigerator,Cloudy,Autumn,False,4,1.6
2026-09-09,14,Lights,Cloudy,Autumn,False,4,1.17
2026-09-09,14,Oven,Cloudy,Autumn,False,4,0.98
2026-09-09,15,HVAC,Rainy,Autumn,False,1,1.18
2026-09-09,15,Washing Machine,Rainy,Autumn,False,1,0.61
2026-09-09,15,Refrigerator,Rainy,Autumn,False,1,1.84
2026-09-09,15,Lights,Rainy,Autumn,False,1,0.69
2026-09-09,15,Oven,Rainy,Autumn,False,1,0.62
2026-09-09,16,HVAC,Cloudy,Autumn,False,1,1.53
2026-09-09,16,Washing Machine,Cloudy,Autumn,False,1,0.3
2026-09-09,16,Refrigerator,Cloudy,Autumn,False,1,1.38
2026-09-09,16,Lights,Cloudy,Autumn,False,1,0.58
2026-09-09,16,Oven,Cloudy,Autumn,False,1,0.26
2026-09-09,17,HVAC,Cloudy,Autumn,False,3,0.97
2026-09-09,17,Washing Machine,Cloudy,Autumn,False,3,0.64
2026-09-09,17,Refrigerator,Cloudy,Autumn,False,3,1.5
2026-09-09,17,Lights,Cloudy,Autumn,False,3,0.73
2026-09-09,17,Oven,Cloudy,Autumn,False,3,1.07
2026-09-09,18,HVAC,Sunny,Autumn,False,1,1.19
2026-09-09,18,Washing Machine,Sunny,Autumn,False,1,0.33
2026-09-09,18,Refrigerator,Sunny,Autumn,False,1,1.36
2026-09-09,18,Lights,Sunny,Autumn,False,1,0.66
2026-09-09,18,Oven,Sunny,Autumn,False,1,1.81
2026-09-09,19,HVAC,Rainy,Autumn,False,5,2.19
2026-09-09,19,Washing Machine,Rainy,Autumn,False,5,1.91
2026-09-09,19,Refrigerator,Rainy,Autumn,False,5,2.28
2026-09-09,19,Lights,Rainy,Autumn,False,5,1.35
2026-09-09,19,Oven,Rainy,Autumn,False,5,0.8
2026-09-09,20,HVAC,Rainy,Autumn,False,1,1.87
2026-09-09,20,Washing Machine,Rainy,Autumn,False,1,0.64
2026-09-09,20,Refrigerator,Rainy,Autumn,False,1,1.47
2026-09-09,20,Lights,Rainy,Autumn,False,1,1.42
2026-09-09,20,Oven,Rainy,Autumn,False,1,0.65
2026-09-09,21,HVAC,Cloudy,Autumn,False,1,1.0
2026-09-09,21,Washing Machine,Cloudy,Autumn,False,1,0.38
2026-09-09,21,Refrigerator,Cloudy,Autumn,False,1,1.33
2026-09-09,21,Lights,Cloudy,Autumn,False,1,0.7
2026-09-09,21,Oven,Cloudy,Autumn,False,1,0.3
2026-09-09,22,HVAC,Rainy,Autumn,False,2,1.45
2026-09-09,22,Washing Machine,Rainy,Autumn,False,2,0.61
2026-09-09,22,Refrigerator,Rainy,Autumn,False,2,1.46
2026-09-09,22,Lights,Rainy,Autumn,False,2,1.29
2026-09-09,22,Oven,Rainy,Autumn,False,2,0.72
2026-09-09,23,HVAC,Rainy,Autumn,False,2,2.13
2026-09-09,23,Washing Machine,Rainy,Autumn,False,2,0.76
2026-09-09,23,Refrigerator,Rainy,Autumn,False,2,2.02
2026-09-09,23,Lights,Rainy,Autumn,False,2,1.26
2026-09-09,23,Oven,Rainy,Autumn,False,2,0.6
2026-09-10,0,HVAC,Sunny,Autumn,False,3,1.74
2026-09-10,0,Washing Machine,Sunny,Autumn,False,3,0.58
2026-09-10,0,Refrigerator,Sunny,Autumn,False,3,1.8
2026-09-10,0,Lights,Sunny,Autumn,False,3,0.74
2026-09-10,0,Oven,Sunny,Autumn,False,3,0.77
2026-09-10,1,HVAC,Rainy,Autumn,False,1,1.14
2026-09-10,1,Washing Machine,Rainy,Autumn,False,1,0.55
2026-09-10,1,Refrigerator,Rainy,Autumn,False,1,1.49
2026-09-10,1,Lights,Rainy,Autumn,False,1,0.87
2026-09-10,1,Oven,Rainy,Autumn,False,1,0.62
2026-09-10,2,HVAC,Rainy,Autumn,False,2,1.26
2026-09-10,2,Washing Machine,Rainy,Autumn,False,2,0.68
2026-09-10,2,Refrigerator,Rainy,Autumn,False,2,1.81
2026-09-10,2,Lights,Rainy,Autumn,False,2,1.04
2026-09-10,2,Oven,Rainy,Autumn,False,2,0.62
2026-09-10,3,HVAC,Sunny,Autumn,False,4,1.66
2026-09-10,3,Washing Machine,Sunny,Autumn,False,4,0.4
2026-09-10,3,Refrigerator,Sunny,Autumn,False,4,1.75
2026-09-10,3,Lights,Sunny,Autumn,False,4,0.69
2026-09-10,3,Oven,Sunny,Autumn,False,4,0.96
2026-09-10,4,HVAC,Rainy,Autumn,False,2,1.61
2026-09-10,4,Washing Machine,Rainy,Autumn,False,2,0.66
2026-09-10,4,Refrigerator,Rainy,Autumn,False,2,1.58
2026-09-10,4,Lights,Rainy,Autumn,False,2,0.91
2026-09-10,4,Oven,Rainy,Autumn,False,2,0.61
2026-09-10,5,HVAC,Sunny,Autumn,False,1,1.48
2026-09-10,5,Washing Machine,Sunny,Autumn,False,1,0.3
2026-09-10,5,Refrigerator,Sunny,Autumn,False,1,1.44
2026-09-10,5,Lights,Sunny,Autumn,False,1,0.56
2026-09-10,5,Oven,Sunny,Autumn,False,1,0.35
2026-09-10,6,HVAC,Rainy,Autumn,False,4,2.03
2026-09-10,6,Washing Machine,Rainy,Autumn,False,4,1.23
2026-09-10,6,Refrigerator,Rainy,Autumn,False,4,1.68
2026-09-10,6,Lights,Rainy,Autumn,False,4,1.05
2026-09-10,6,Oven,Rainy,Autumn,False,4,1.16
2026-09-10,7,HVAC,Rainy,Autumn,False,3,2.07
2026-09-10,7,Washing Machine,Rainy,Autumn,False,3,1.61
2026-09-10,7,Refrigerator,Rainy,Autumn,False,3,1.72
2026-09-10,7,Lights,Rainy,Autumn,False,3,0.9
2026-09-10,7,Oven,Rainy,Autumn,False,3,0.68
2026-09-10,8,HVAC,Cloudy,Autumn,False,3,1.98
2026-09-10,8,Washing Machine,Cloudy,Autumn,False,3,0.8
2026-09-10,8,Refrigerator,Cloudy,Autumn,False,3,1.84
2026-09-10,8,Lights,Cloudy,Autumn,False,3,0.75
2026-09-10,8,Oven,Cloudy,Autumn,False,3,0.59
2026-09-10,9,HVAC,Rainy,Autumn,False,2,1.89
2026-09-10,9,Washing Machine,Rainy,Autumn,False,2,0.64
2026-09-10,9,Refrigerator,Rainy,Autumn,False,2,1.68
2026-09-10,9,Lights,Rainy,Autumn,False,2,0.99
2026-09-10,9,Oven,Rainy,Autumn,False,2,0.73
2026-09-10,10,HVAC,Rainy,Autumn,False,5,1.7
2026-09-10,10,Washing Machine,Rainy,Autumn,False,5,1.37
2026-09-10,10,Refrigerator,Rainy,Autumn,False,5,1.95
2026-09-10,10,Lights,Rainy,Autumn,False,5,1.69
2026-09-10,10,Oven,Rainy,Autumn,False,5,1.27
2026-09-10,11,HVAC,Cloudy,Autumn,False,3,1.76
2026-09-10,11,Washing Machine,Cloudy,Autumn,False,3,0.74
2026-09-10,11,Refrigerator,Cloudy,Autumn,False,3,1.65
2026-09-10,11,Lights,Cloudy,Autumn,False,3,0.78
2026-09-10,11,Oven,Cloudy,Autumn,False,3,0.52
2026-09-10,12,HVAC,Rainy,Autumn,False,3,1.75
2026-09-10,12,Washing Machine,Rainy,Autumn,False,3,1.03
2026-09-10,12,Refrigerator,Rainy,Autumn,False,3,1.92
2026-09-10,12,Lights,Rainy,Autumn,False,3,1.13
2026-09-10,12,Oven,Rainy,Autumn,False,3,1.65
2026-09-10,13,HVAC,Sunny,Autumn,False,2,1.71
2026-09-10,13,Washing Machine,Sunny,Autumn,False,2,0.53
2026-09-10,13,Refrigerator,Sunny,Autumn,False,2,1.46
2026-09-10,13,Lights,Sunny,Autumn,False,2,0.78
2026-09-10,13,Oven,Sunny,Autumn,False,2,0.41
2026-09-10,14,HVAC,Rainy,Autumn,False,5,2.8
2026-09-10,14,Washing Machine,Rainy,Autumn,False,5,1.39
2026-09-10,14,Refrigerator,Rainy,Autumn,False,5,2.06
2026-09-10,14,Lights,Rainy,Autumn,False,5,1.07
2026-09-10,14,Oven,Rainy,Autumn,False,5,1.35
2026-09-10,15,HVAC,Rainy,Autumn,False,5,1.54
2026-09-10,15,Washing Machine,Rainy,Autumn,False,5,1.0
2026-09-10,15,Refrigerator,Rainy,Autumn,False,5,2.12
2026-09-10,15,Lights,Rainy,Autumn,False,5,1.55
2026-09-10,15,Oven,Rainy,Autumn,False,5,0.82
2026-09-10,16,HVAC,Rainy,Autumn,False,3,1.55
2026-09-10,16,Washing Machine,Rainy,Autumn,False,3,0.98
2026-09-10,16,Refrigerator,Rainy,Autumn,False,3,1.56
2026-09-10,16,Lights,Rainy,Autumn,False,3,0.86
2026-09-10,16,Oven,Rainy,Autumn,False,3,0.71
2026-09-10,17,HVAC,Sunny,Autumn,False,5,2.02
2026-09-10,17,Washing Machine,Sunny,Autumn,False,5,1.0
2026-09-10,17,Refrigerator,Sunny,Autumn,False,5,1.67
2026-09-10,17,Lights,Sunny,Autumn,False,5,0.77
2026-09-10,17,Oven,Sunny,Autumn,False,5,0.49
2026-09-10,18,HVAC,Cloudy,Autumn,False,3,1.39
2026-09-10,18,Washing Machine,Cloudy,Autumn,False,3,0.47
2026-09-10,18,Refrigerator,Cloudy,Autumn,False,3,1.63
2026-09-10,18,Lights,Cloudy,Autumn,False,3,1.04
2026-09-10,18,Oven,Cloudy,Autumn,False,3,1.46
2026-09-10,19,HVAC,Sunny,Autumn,False,4,1.52
2026-09-10,19,Washing Machine,Sunny,Autumn,False,4,1.18
2026-09-10,19,Refrigerator,Sunny,Autumn,False,4,1.52
2026-09-10,19,Lights,Sunny,Autumn,False,4,0.89
2026-09-10,19,Oven,Sunny,Autumn,False,4,0.99
2026-09-10,20,HVAC,Sunny,Autumn,False,4,1.14
2026-09-10,20,Washing Machine,Sunny,Autumn,False,4,0.64
2026-09-10,20,Refrigerator,Sunny,Autumn,False,4,1.86
2026-09-10,20,Lights,Sunny,Autumn,False,4,1.22
2026-09-10,20,Oven,Sunny,Autumn,False,4,0.8
2026-09-10,21,HVAC,Rainy,Autumn,False,5,1.93
2026-09-10,21,Washing Machine,Rainy,Autumn,False,5,1.44
2026-09-10,21,Refrigerator,Rainy,Autumn,False,5,2.37
2026-09-10,21,Lights,Rainy,Autumn,False,5,1.64
2026-09-10,21,Oven,Rainy,Autumn,False,5,1.4
2026-09-10,22,HVAC,Rainy,Autumn,False,1,1.91
2026-09-10,22,Washing Machine,Rainy,Autumn,False,1,0.65
2026-09-10,22,Refrigerator,Rainy,Autumn,False,1,1.42
2026-09-10,22,Lights,Rainy,Autumn,False,1,1.05
2026-09-10,22,Oven,Rainy,Autumn,False,1,0.56
2026-09-10,23,HVAC,Rainy,Autumn,False,5,1.99
2026-09-10,23,Washing Machine,Rainy,Autumn,False,5,0.89
2026-09-10,23,Refrigerator,Rainy,Autumn,False,5,2.15
2026-09-10,23,Lights,Rainy,Autumn,False,5,1.39
2026-09-10,23,Oven,Rainy,Autumn,False,5,0.76
2026-09-11,0,HVAC,Cloudy,Autumn,False,3,1.28
2026-09-11,0,Washing Machine,Cloudy,Autumn,False,3,0.4
2026-09-11,0,Refrigerator,Cloudy,Autumn,False,3,1.25
2026-09-11,0,Lights,Cloudy,Autumn,False,3,0.76
2026-09-11,0,Oven,Cloudy,Autumn,False,3,0.45
2026-09-11,1,HVAC,Rainy,Autumn,False,1,1.78
2026-09-11,1,Washing Machine,Rainy,Autumn,False,1,0.67
2026-09-11,1,Refrigerator,Rainy,Autumn,False,1,1.79
2026-09-11,1,Lights,Rainy,Autumn,False,1,0.82
2026-09-11,1,Oven,Rainy,Autumn,False,1,0.67
2026-09-11,2,HVAC,Cloudy,Autumn,False,2,1.08
2026-09-11,2,Washing Machine,Cloudy,Autumn,False,2,0.44
2026-09-11,2,Refrigerator,Cloudy,Autumn,False,2,1.33
2026-09-11,2,Lights,Cloudy,Autumn,False,2,0.72
2026-09-11,2,Oven,Cloudy,Autumn,False,2,0.51
2026-09-11,3,HVAC,Rainy,Autumn,False,4,2.54
2026-09-11,3,Washing Machine,Rainy,Autumn,False,4,0.91
2026-09-11,3,Refrigerator,Rainy,Autumn,False,4,1.89
2026-09-11,3,Lights,Rainy,Autumn,False,4,1.52
2026-09-11,3,Oven,Rainy,Autumn,False,4,1.19
2026-09-11,4,HVAC,Sunny,Autumn,False,2,1.22
2026-09-11,4,Washing Machine,Sunny,Autumn,False,2,0.39
2026-09-11,4,Refrigerator,Sunny,Autumn,False,2,1.66
2026-09-11,4,Lights,Sunny,Autumn,False,2,0.64
2026-09-11,4,Oven,Sunny,Autumn,False,2,0.58
2026-09-11,5,HVAC,Sunny,Autumn,False,5,1.93
2026-09-11,5,Washing Machine,Sunny,Autumn,False,5,0.89
2026-09-11,5,Refrigerator,Sunny,Autumn,False,5,1.98
2026-09-11,5,Lights,Sunny,Autumn,False,5,1.39
2026-09-11,5,Oven,Sunny,Autumn,False,5,1.09
2026-09-11,6,HVAC,Rainy,Autumn,False,4,1.59
2026-09-11,6,Washing Machine,Rainy,Autumn,False,4,1.28
2026-09-11,6,Refrigerator,Rainy,Autumn,False,4,1.72
2026-09-11,6,Lights,Rainy,Autumn,False,4,1.08
2026-09-11,6,Oven,Rainy,Autumn,False,4,1.05
2026-09-11,7,HVAC,Sunny,Autumn,False,3,2.27
2026-09-11,7,Washing Machine,Sunny,Autumn,False,3,1.45
2026-09-11,7,Refrigerator,Sunny,Autumn,False,3,1.29
2026-09-11,7,Lights,Sunny,Autumn,False,3,0.98
2026-09-11,7,Oven,Sunny,Autumn,False,3,0.69
2026-09-11,8,HVAC,Cloudy,Autumn,False,2,1.46
2026-09-11,8,Washing Machine,Cloudy,Autumn,False,2,0.31
2026-09-11,8,Refrigerator,Cloudy,Autumn,False,2,1.28
2026-09-11,8,Lights,Cloudy,Autumn,False,2,0.87
2026-09-11,8,Oven,Cloudy,Autumn,False,2,0.3
2026-09-11,9,HVAC,Sunny,Autumn,False,5,2.59
2026-09-11,9,Washing Machine,Sunny,Autumn,False,5,1.13
2026-09-11,9,Refrigerator,Sunny,Autumn,False,5,2.37
2026-09-11,9,Lights,Sunny,Autumn,False,5,1.17
2026-09-11,9,Oven,Sunny,Autumn,False,5,0.52
2026-09-11,10,HVAC,Rainy,Autumn,False,3,2.23
2026-09-11,10,Washing Machine,Rainy,Autumn,False,3,0.87
2026-09-11,10,Refrigerator,Rainy,Autumn,False,3,1.98
2026-09-11,10,Lights,Rainy,Autumn,False,3,0.99
2026-09-11,10,Oven,Rainy,Autumn,False,3,1.01
